hits|visits|day|identifier|orders|amount|product_pages|direct_visit|organic_visit|paid_search_visit|email_visit
2767815|515162|2019-09-11|3|40895|1960776.169999932|726453|282348|412516|5127|3559
1495082|187456|2019-05-01|3|5549|420159.6299999979|540861|365961|184313|39395|5726
1477861|202330|2019-08-20|3|120351|7135498.7999994615|519994|366995|165780|38951|5765
2397996|297549|2020-04-10|3|9044|42990652.86999947|661369|538697|80724|27769|7831
1404808|193204|2019-06-01|3|60854|3385873.5499997265|495442|344044|174084|27193|2513
2348938|312774|2020-04-18|3|8513|22459266.12000002|633920|499094|79376|42314|8012
1150867|158790|2019-05-14|3|41726|1850206.73000004|407550|286084|141489|28740|4138
2104689|355545|2019-11-04|3|37037|1830258.3599999112|640238|363756|184847|70292|4165
2163534|431142|2019-09-13|3|45797|2160935.7399998987|578740|224189|330099|1704|2334
1482965|224359|2020-01-20|3|32692|1634794.6600000127|431551|249327|140734|28080|3603
1940741|340792|2019-10-12|3|103228|5559936.30999984|589461|350033|163127|61161|3696
3025783|389228|2020-05-03|3|10195|3606305.689999972|862511|664063|119609|60935|10603
1344949|194592|2019-08-16|3|84303|4459853.829999833|468624|316332|149019|38381|1979
1508162|237701|2020-01-14|3|81989|4183251.9299995117|432739|244830|139889|22486|13933
1181431|186406|2020-02-24|3|44618|2265474.520000009|354013|206442|113021|25158|2298
1380337|195133|2019-07-19|3|71581|3544400.109999645|487150|345749|156270|37160|3639
2410897|452534|2019-09-15|3|13037|809930.1300000269|678343|255348|391785|1592|2431
1475722|203086|2019-08-21|3|63389|3315596.289999754|519940|365248|166662|39410|7438
1257108|189800|2020-01-28|3|33313|1586054.3500000087|367438|213573|119415|24185|3137
2222451|363811|2019-09-23|3|22622|1065904.0800000557|659865|415703|189787|32809|6441
3273506|479336|2020-05-13|3|59942|9419778.950000703|924402|711061|158934|36436|8695
1588564|219215|2019-08-26|3|31702|1616031.129999944|559343|394068|181072|42789|4028
1116089|176623|2020-02-26|3|307|22869.150000000005|345634|252794|59872|24732|2199
1160822|162304|2019-05-21|3|73064|3764360.4599994808|406547|290603|142623|28284|4430
1469633|247843|2019-12-18|3|108632|6320215.6599999275|419843|217438|133013|51841|7492
1314241|198189|2020-03-08|3|7398|489545.0799999966|419618|302396|67387|42838|2108
1524197|252115|2019-12-17|3|67436|3925924.3899996146|430844|224950|135710|51637|7582
1727458|315055|2019-10-24|3|74141|3695653.699999382|534342|297017|143122|72112|7381
1323454|211254|2020-01-17|3|36375|1861921.3999999769|386800|214103|125378|28347|8979
1355765|236490|2019-12-21|3|29063|1851891.2499997062|398956|209197|125110|51029|4354
1384181|192575|2019-06-15|3|108568|6126223.509999669|487707|344127|163421|30429|3086
1946262|320953|2019-10-08|3|71657|3376331.199999794|576901|352689|165790|42310|5530
2305974|292809|2020-04-29|3|18612|68652926.92000535|583972|455950|76577|15550|30877
1222909|198899|2020-03-07|3|71438|4004306.99999963|381016|273001|63879|35052|4099
2341938|317728|2020-04-15|3|8587|15140283.150000295|610968|503929|80796|13160|6743
1750664|285122|2019-12-11|3|68816|3895109.1899996405|511430|262486|165124|64792|7313
1297540|173762|2019-05-06|3|86534|4543750.059999505|459725|324006|162269|28703|4133
2200572|298921|2020-04-21|3|6769|54037414.88999937|573219|456276|72233|32999|6429
1252494|204377|2019-12-28|3|57476|3313284.439999658|365579|212115|137605|5861|1896
1731587|230699|2019-07-30|3|80392|4251481.70999991|608760|440210|203816|43792|2542
1785535|303713|2019-10-17|3|26865|1225702.1899996782|547069|309586|153005|52770|18139
1491402|197405|2019-06-04|3|37159|1720329.3099999425|520393|384406|188962|24789|4118
2179122|272377|2020-04-05|3|6337|480582.95999999536|635137|514951|88739|20253|4629
1069437|170703|2020-02-13|3|70825|3530277.419999665|317844|182102|100810|22185|5135
1456419|203956|2019-07-12|3|77580|3926089.709999576|509570|368606|166834|34007|3701
1531288|210496|2019-07-11|3|73008|3633240.6899996763|534207|395768|175175|37321|5544
1510618|202157|2019-06-12|3|58579|2786967.999999858|518570|385330|187849|23123|4118
1279129|220391|2019-12-19|3|43478|2547809.7999999453|365333|189508|115045|45047|4876
2089654|345088|2019-10-01|3|37510|1736618.7999999826|625940|364099|171771|67529|10925
1319100|208698|2020-01-16|3|29919|1476861.6100000038|384263|217776|123909|24375|8048
1495496|227073|2020-01-15|3|22924|1147288.1600000355|428402|246339|140442|22339|7862
1509041|213307|2020-03-30|3|2370|188682.1299999986|417877|321985|48027|37935|4378
1984215|331891|2019-10-04|3|58945|2830150.369999755|595780|347544|161374|64184|9924
1935195|335141|2019-10-27|3|6945|414487.7899999968|620472|347808|166946|86037|4775
1503584|208192|2019-07-05|3|87952|4437348.33999986|527610|387575|176473|33921|4909
2060608|355061|2019-11-01|3|45738|2682682.3099998743|628555|347534|187466|72187|4192
1965103|325870|2019-09-26|3|48311|2270493.219999916|588957|358006|164456|49740|3658
1131970|186773|2020-03-14|3|55260|3772656.549999564|356934|255774|53249|33494|8197
1616859|219178|2019-06-24|3|61420|2832933.0399998464|573094|422122|200218|31742|3524
2111120|382463|2019-09-10|3|59011|2829168.3899997664|552459|222121|307152|2730|2724
1394618|192467|2019-07-26|3|40532|2025333.449999954|490374|348502|170024|22507|3446
1205318|184681|2020-03-21|3|4649|392863.26999999775|318266|242737|35872|32837|2577
2019076|357274|2019-10-05|3|195123|10862942.020000393|589764|333229|176397|62407|7538
1628608|218586|2019-07-04|3|78601|3900664.8999998895|572863|430878|189858|34009|6774
1343479|185146|2019-06-18|3|47871|2152812.99999992|470573|344985|166926|28347|2700
1643722|222118|2019-07-23|3|46766|2247566.6599999117|582385|429230|191496|33718|2811
1125457|157972|2019-04-30|3|53235|2554788.319999814|398805|272100|134373|32050|6388
1628819|207689|2019-06-23|3|8532|549228.7100000037|586318|417721|204568|32806|1306
1315544|186356|2019-06-22|3|105439|5950966.129999644|465308|322119|161402|32655|1933
1880654|241930|2019-06-29|3|155702|9353433.94000091|684556|501943|223486|35166|9434
828547|141884|2020-03-12|3|37675|1732452.1699999063|259514|187940|40516|23206|3102
1038874|172665|2020-03-11|3|35739|1683931.2199999238|323167|233352|49945|31681|2709
1829604|299961|2019-12-02|3|89613|5177358.73999976|536753|272870|182435|61225|5922
1272743|178211|2020-03-26|3|3405|286390.17999999755|373213|285929|41387|38164|3231
1796312|235492|2019-07-15|3|67028|3529361.2299998854|633581|468576|215066|31890|3323
1329281|201791|2020-02-03|3|80590|4318261.489999951|390429|226011|123414|29190|2861
1240072|173102|2019-06-07|3|60167|2867675.359999795|427748|301653|152352|25530|3618
1730562|217314|2019-07-21|3|9908|618253.7400000023|620601|441652|203145|36309|2270
3112700|407695|2020-05-05|3|11878|7349678.22999994|814526|637030|113547|43244|11731
1537748|212514|2019-07-18|3|73270|3569715.3599996944|543278|386234|179207|34331|12505
1131741|157123|2019-05-16|3|42732|1941781.220000016|401592|282133|136829|29440|6238
1090187|173894|2020-02-25|3|38417|1855668.4700000102|339914|244270|64202|23337|2449
735033|127251|2020-03-13|3|34046|1808337.3499999586|231357|166265|35076|20518|5182
1289466|190666|2020-02-23|3|6214|382391.589999998|397814|230325|127778|28806|2887
1424564|201222|2019-08-22|3|41123|2092492.2499999288|499673|342586|158350|38003|9968
1846538|243483|2019-07-29|3|47553|2538251.2199999588|651001|467721|217115|47816|3543
1432160|204052|2019-08-09|3|69704|3618298.2699996005|499430|342533|163852|35423|6057
1155139|183017|2020-02-11|3|11354|532852.050000001|341263|194966|109262|24146|4257
2353902|310592|2020-04-22|3|7683|5500612.079999978|620025|493535|76152|37735|6756
1616957|216428|2019-08-01|3|36061|1860193.0099999518|558242|393390|184972|42453|3832
1374794|185949|2019-05-11|3|95079|5178347.919999498|495248|334085|170250|32169|5964
1375768|195998|2019-09-06|3|62844|3031234.6999997124|478628|334224|172251|40340|10600
1115407|155006|2019-04-19|3|52085|2589990.519999814|404492|263208|133468|34224|4269
1367590|173010|2019-05-12|3|5207|325095.5099999963|500599|340390|173983|32124|3625
1168996|208079|2019-12-20|3|34804|2110013.609999924|335738|173905|105062|42598|4803
1248194|170859|2019-05-13|3|39528|1799236.7500000503|444805|313220|155950|29277|5028
1651629|217743|2020-04-01|3|5676|531485.320000006|451421|363428|57544|20709|4295
2783933|344956|2020-04-14|3|10369|25350181.569999546|774225|638067|102989|16306|10086
1363450|175878|2019-05-26|3|4768|315449.6799999957|488193|338574|169623|34385|3307
1879330|333585|2019-10-22|3|53308|2622174.8499998567|581180|330954|155761|69431|10658
1256216|218180|2019-12-23|3|143362|9054928.620001584|359291|197631|123572|23320|5239
1442237|188453|2019-06-16|3|6559|427044.79999999725|510069|362500|181385|28080|2013
1716232|226379|2020-04-03|3|5431|477103.80000000424|473150|375269|58276|29265|5001
1872682|308510|2019-11-08|3|50943|2518621.4099998916|574199|315641|170558|63177|10435
1216685|176115|2020-03-25|3|3142|227301.87999999773|356375|275111|39693|34217|2801
1929537|334673|2019-09-20|3|56572|2621538.919999783|562694|369215|165697|10129|5484
1263217|176946|2019-06-13|3|53143|2459750.539999936|437400|317562|149704|27774|4454
2252856|358722|2019-11-12|3|20733|1026304.5300000721|686418|385892|203572|77614|5450
1211634|163821|2019-04-17|3|36422|1742146.0399999663|437709|294758|148916|36153|4864
1201112|188930|2020-03-04|3|46911|2315413.7799999933|336830|259331|53396|15846|2241
1455960|176122|2019-04-28|3|4868|307683.40999999584|536334|362353|185452|32376|3048
1511077|255683|2019-12-13|3|24223|1466965.139999986|434885|221245|136522|53750|12155
1290786|181094|2019-05-25|3|99220|5807014.699999658|460272|310517|161157|32515|5333
1606335|253234|2020-01-10|3|99560|5432267.550000369|456449|260073|153180|22535|9330
1330653|208156|2020-02-08|3|102299|6113986.630000389|398370|227854|125494|34060|3308
1783236|291598|2019-12-04|3|34354|1841349.839999708|522325|264568|179122|49639|17718
1955534|340817|2019-11-22|3|43852|2247647.209999895|590516|325929|183594|58263|6838
1904202|252499|2019-08-05|3|65620|3638488.5499999207|660890|483276|217024|43639|2710
2044535|353794|2019-11-02|3|88807|4860224.069999528|626225|350084|182835|71953|4399
2000320|344861|2019-10-21|3|23690|1202238.8200000406|605867|350053|169434|68055|4805
1707922|231487|2019-07-10|3|86645|4383833.679999819|599629|445314|196906|49027|8145
2040846|361389|2019-10-28|3|36525|1885372.1899999825|635723|358436|175715|79588|5250
2535621|408526|2019-11-16|3|87921|5082992.399999858|767352|437330|242746|54080|18255
1702494|225362|2019-07-31|3|56122|2888518.1799998065|584853|415682|196042|42005|4067
1656222|206159|2019-06-02|3|6143|385802.7099999956|595942|419695|217214|28004|1783
1170634|184625|2020-01-24|3|43222|2134579.4899999443|347034|200341|109190|26597|3345
2239444|362032|2019-11-03|3|7245|428309.38999999757|693347|389401|203768|77153|3519
1159521|156241|2019-04-21|3|4453|292915.8699999961|424477|267831|139737|38915|3824
1302603|189989|2019-08-24|3|74817|4225645.019999556|461698|309141|142468|38331|7364
1842419|233325|2019-09-08|3|13837|931827.7000000387|649769|462356|240013|57542|2581
2317302|282753|2020-04-09|3|671|56532.95000000008|632032|515351|77198|26098|6680
2369065|314438|2020-04-19|3|6594|6926854.070000107|663209|518479|87485|45487|5867
1440530|225193|2020-01-02|3|53124|3124372.9499997227|417535|242017|154063|10138|2383
1660198|226859|2019-07-17|3|80369|3976051.879999906|586418|429992|189471|31584|11499
1185745|168016|2019-04-20|3|79789|4603389.839999355|435203|276052|139088|38779|8424
1163249|187635|2020-02-22|3|66404|3765373.7999995816|356058|205761|112108|24728|5549
1757401|220188|2019-07-28|3|10396|668841.1600000028|632697|434094|207787|52797|1940
3242887|477741|2020-05-12|3|52841|9229907.460000567|900212|694451|154418|34616|8763
1396667|201729|2019-08-14|3|65890|3404124.8099996326|487573|334720|156019|39617|3330
2461699|299614|2020-04-11|3|8600|44224711.569999605|715239|580844|94426|26519|6769
1900462|239643|2019-06-27|3|78973|3856487.609999877|685394|519555|227860|31719|9813
1204458|160622|2019-04-16|3|54642|2694152.55999967|432140|298567|145107|34203|4484
1469639|230742|2020-01-04|3|69520|4042856.179999452|430508|251919|156818|9981|2106
1972280|256998|2020-04-08|3|5893|10686737.630000208|554622|452742|72365|18664|5099
1229280|191649|2020-02-10|3|391|23407.61999999999|361939|208333|112359|27782|4048
2364253|311747|2020-04-23|3|7985|36680648.08999949|621654|494164|74868|39158|8813
1665109|222663|2019-07-16|3|46304|2295478.139999917|579618|431301|193105|30011|6306
1261496|191107|2020-03-01|3|7316|486901.059999997|400253|292641|68626|31431|2347
1633096|305771|2019-10-25|3|39483|1929667.0699999137|505508|280403|132202|65501|14230
1265715|174025|2019-05-22|3|29551|1380622.570000038|445134|316533|160406|29981|7062
1029231|171598|2020-03-06|3|38875|1934352.1999999203|310460|222542|50557|24427|8524
1546978|258563|2019-12-06|3|54128|3126861.0699999286|453878|233442|150509|49698|8066
2210023|357971|2019-10-09|3|70695|3369889.899999876|661610|387717|193112|59153|8156
1950378|306138|2019-12-15|3|32090|2298887.639999939|568830|298189|178984|71142|7765
1653269|271995|2019-12-10|3|44141|2519777.649999952|481466|249631|154570|60688|4922
1102965|179793|2020-03-05|3|23114|1123927.0400000312|334175|244306|55279|24828|4694
2506300|318578|2020-04-26|3|7676|8439109.779999977|709436|560787|96864|39925|6053
2175112|374032|2019-11-26|3|33080|1726738.9599996712|651422|364621|204847|59807|4253
1820324|235293|2019-07-02|3|78059|3860127.989999891|638237|493895|213964|33407|4701
2229051|383342|2019-09-28|3|124651|6816858.709999465|671554|405600|184561|62999|6270
2243646|309777|2020-04-20|3|7808|25597458.100000024|595021|468882|74572|38177|7791
1329178|203250|2019-12-29|3|11273|769968.9100000091|391529|229037|146941|5647|1942
1953264|324604|2019-10-03|3|45262|2134827.8299999577|583455|344993|159365|63510|4074
772605|142246|2019-12-24|3|82795|5219057.250000326|218545|125962|76491|7728|2078
1573269|204877|2019-06-05|3|76475|3754678.009999903|558224|413367|206355|26044|4105
1920110|333189|2019-10-07|3|82471|4014575.2499993914|561515|314827|171314|56676|7897
1397650|184393|2019-05-02|3|57601|2870871.439999603|502667|343377|169473|40540|6210
1441072|241606|2019-12-22|3|40068|2678570.8399999733|430059|226085|135101|55784|2902
2494804|420538|2019-11-27|3|56363|2907107.879999896|737215|412109|236053|61567|7547
1204729|185348|2020-01-30|3|2989|160668.12999999983|355926|220023|102828|21407|4604
1348816|206878|2020-01-29|3|31686|1598047.500000003|413051|293502|81914|23752|4857
1646783|269836|2019-12-03|3|32528|1752340.1499999366|484234|246283|162482|58843|4102
2430713|385588|2019-09-25|3|76344|3576704.559999965|712239|443071|210961|36887|5697
1227645|167666|2019-05-09|3|50676|2358245.389999969|438440|304048|149653|29942|4373
1808622|238022|2019-07-09|3|87728|4443940.849999838|638077|469914|217067|31781|17066
1560324|211895|2019-05-30|3|60713|3822158.6199996476|542563|369974|191608|29337|6031
1699047|232932|2019-08-12|3|88371|4932911.16999981|598908|414334|190721|46413|5541
1400244|217405|2020-01-22|3|36287|1799508.3299999782|404423|235503|127603|25233|7457
2731158|414264|2019-11-17|3|9931|626777.199999999|832039|480041|268229|58956|9111
3471380|476173|2020-05-08|3|12648|3922145.3399999994|976714|746558|155217|46104|20475
2395203|403452|2019-11-23|3|93593|5445465.509999838|727078|404808|229243|63180|11112
1483193|213497|2019-08-31|3|112360|6550142.149999624|509604|352755|175613|46594|9584
2290040|352940|2019-12-01|3|18733|1371005.8700000015|677725|344774|223523|85027|8741
1342961|185107|2020-03-27|3|4378|381656.7099999976|395934|302348|43012|42192|3473
1774832|228341|2019-05-08|3|63583|3810094.15000003|637399|430713|226577|38373|5608
1230800|188976|2020-01-23|3|14470|689625.500000009|361606|210392|114438|24122|4916
1178499|188114|2020-02-15|3|44146|2601292.0000000107|358119|205314|115648|26712|2928
1769409|244313|2019-09-07|3|151020|8709516.699999737|609818|430162|220821|52070|4003
1746635|295983|2019-11-30|3|101867|6479299.049999769|503318|252937|168206|56691|13549
1400543|199748|2019-08-17|3|86764|4730787.580000328|495576|327687|158696|43165|2156
3059981|407591|2020-05-04|3|11097|6050177.009999938|791980|618535|109424|41666|14767
1155870|159696|2019-04-26|3|42529|2048514.7700000147|415531|278183|139501|31430|5907
1933766|253798|2020-04-07|3|5898|2460624.4699999928|538097|438589|69512|18759|5412
1797328|239625|2019-08-06|3|143661|8383953.869999236|621613|452925|208922|43420|2529
1942143|238821|2019-07-07|3|14874|967190.180000006|708405|520046|238443|36435|4613
1034430|168536|2020-02-21|3|30062|1527796.3699999487|310344|178365|99037|21030|3186
1031159|164390|2020-02-20|3|34187|1629718.7900000182|305886|177513|98790|20145|1742
1544623|228133|2020-01-05|3|7053|462513.18999999686|462985|275989|163635|9990|2256
1199917|187248|2020-02-12|3|31114|1558437.4599999988|354142|203058|114973|24099|3728
1129776|180495|2020-03-02|3|31655|1609164.2099999397|348382|256476|59643|24486|2127
1676426|218606|2020-04-02|3|5547|483594.82000000466|464773|373734|58243|21842|4698
1118240|168433|2020-03-24|3|3105|224244.06999999832|318101|243371|35828|32800|2520
2836318|370165|2020-04-30|3|11467|8373322.919999955|733527|570811|91873|40553|23223
1273732|178120|2019-06-20|3|52477|2435284.0299999416|443499|319851|153369|27911|4822
2514599|334059|2020-04-28|3|7636|10445119.310000194|678188|528892|86105|41823|14462
1328263|182629|2019-05-28|3|33419|1566518.8799999575|467721|324694|162928|35923|10982
1185755|169497|2019-06-14|3|50933|2425030.4799999376|410426|290911|139233|29379|3907
1041885|167478|2020-02-07|3|76524|4037455.089999555|305708|175559|97274|22748|3191
1134836|159451|2019-05-23|3|31649|1465732.570000047|400046|283153|142126|27846|4934
2619543|417080|2019-11-24|3|9655|612472.09|800057|451380|255249|66009|6966
1387321|182142|2019-04-24|3|55934|2721995.539999865|509728|341762|169954|33098|14094
1927551|296987|2020-01-11|3|128159|8112384.150001802|556069|321673|185053|26307|11777
1611047|225852|2020-02-02|3|12052|869429.2400000037|485017|285051|150808|38526|2642
1536965|186921|2019-05-05|3|5157|336859.64999999607|568069|384500|194160|35961|4663
1978529|250280|2019-07-01|3|91710|4693727.739999833|704426|541780|235806|35060|4067
